waiting_time,battery_capacity_kWh,initial_soc,charging_power_kW,queue_length,electricity_price,renewable_energy_ratio,charging_demand,month,day,hour,minute,is_weekend,waiting_per_queue,load_per_queue,price_per_kWh,charging_efficiency,station_id_ST002,station_id_ST003,station_id_ST004,station_id_ST005,station_id_ST006,station_id_ST007,station_id_ST008,station_id_ST009,station_id_ST010,station_id_ST011,station_id_ST012,station_id_ST013,station_id_ST014,station_id_ST015,station_id_ST016,station_id_ST017,station_id_ST018,station_id_ST019,station_id_ST020,location_type_Urban,vehicle_type_Car,vehicle_type_Two-Wheeler,traffic_density_Low,traffic_density_Medium,weather_condition_Cloudy,weather_condition_Rainy,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,time_slot_Peak,charging_priority_Low,charging_priority_Medium,power_to_wait_ratio
8,30,11.269317783017245,50,0,6.96,0.2516523637318101,71.10603235873639,1,1,21,15,0,8.0,70.15554256173218,0.2614653626044092,1.6666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5.555555555555555
14,60,42.63730539259374,22,7,11.03,0.3420550446887758,104.62649318554875,1,1,21,30,0,1.75,12.5,0.35615477265670437,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.4666666666666666
13,75,43.40425682853231,7,2,11.33,0.3207713839588007,68.9582815526828,1,1,21,45,0,4.333333333333333,21.825666866004656,0.273281584326638,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5
16,30,50.87217808692205,50,8,5.34,0.349196351969575,23.713105692714564,1,1,22,0,0,1.7777777777777777,2.8067982493224233,0.3623201539749434,1.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.9411764705882355
7,30,31.806326456765834,50,5,14.85,0.2413196358081443,23.136603787547045,1,1,22,15,0,1.1666666666666667,4.385922066555202,0.7824519703049788,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,6.25
21,30,37.081710733043344,7,0,9.22,0.1396828633375991,26.90680636775045,1,1,22,30,0,21.0,22.90108335538659,0.5344467660037485,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3181818181818182
7,40,23.61536632596845,22,8,9.98,0.120152619974713,33.35356944832603,1,1,22,45,0,0.7777777777777778,3.811232063116571,0.3266363769769867,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.75
19,100,10.549791432924025,7,2,7.51,0.2899294190072343,26.58643007056396,1,1,23,0,0,6.333333333333333,8.881230523060415,0.08396873891523643,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.35
5,40,55.72059729624799,11,3,8.54,0.3875881531939662,18.28443039780338,1,1,23,15,0,1.25,5.360180297753437,0.48216549222311234,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.8333333333333333
10,100,29.464780702098828,50,7,11.1,0.3847920391173297,30.397150952958658,1,1,23,30,0,1.25,3.9288321528047647,0.159464513763619,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,4.545454545454546
9,100,34.18774709662064,11,5,10.97,0.2002731672450882,27.636446981482944,1,1,23,45,0,1.5,4.154554157337455,0.1680335414168042,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1.1
9,60,39.91430291340773,7,7,11.95,0.1816435411689888,33.89062424807045,1,2,0,0,0,1.125,4.123539697422448,0.3314710094477865,0.11666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.7
7,60,25.729827840470545,22,6,10.42,0.3618837507629225,22.02490744086801,1,2,0,15,0,1.0,2.8146655109674854,0.2345492271756258,0.36666666666666664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.75
12,30,55.168190631801245,50,6,10.68,0.3746464892764126,14.95096668840466,1,2,0,30,0,1.7142857142857142,2.8016438432209534,0.7940790367754531,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3.8461538461538463
11,100,46.55118357291408,22,7,13.45,0.1957301419729767,37.53000776129305,1,2,0,45,0,1.375,4.280106627473284,0.25198450138797773,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.8333333333333333
10,60,38.0338597001757,7,5,12.25,0.1196069022396827,19.950402653667428,1,2,1,0,0,1.6666666666666667,3.632916545893554,0.3318881649731672,0.11666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.6363636363636364
7,30,36.920074519039375,11,0,11.16,0.1698878424260901,22.963562780289124,1,2,1,15,0,7.0,27.71955496472374,0.5897280270444842,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.375
10,60,13.501485287373551,11,8,9.8,0.2882516389655111,29.775389414048227,1,2,1,30,0,1.1111111111111112,2.893179808020538,0.18882790516805384,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0
6,30,48.41367069322591,7,0,5.03,0.2401932299612958,22.615464908241727,1,2,1,45,0,6.0,24.645436143692905,0.32502151038812027,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0
12,100,12.104659481818096,7,4,14.56,0.339396796643015,14.078577661955263,1,2,2,0,0,2.4,3.297750229187425,0.1656515568875706,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5384615384615384
5,75,30.87903878924642,50,7,14.89,0.3230058468680873,30.72434343833435,1,2,2,15,0,0.625,4.384309917938176,0.2872259439911352,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8.333333333333334
15,100,51.53212588753123,11,3,6.86,0.333875342070026,15.910976773070807,1,2,2,30,0,3.75,4.352431045350877,0.1424302681705962,0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.6875
7,100,41.48889614980766,22,3,6.54,0.3447499374971854,24.16481807944245,1,2,2,45,0,1.75,6.730103090268961,0.11177365610371238,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2.75
11,30,54.74607206139199,7,3,14.56,0.3586382851796352,33.87012234462833,1,2,3,0,0,2.75,7.693740399344886,1.1471798394492745,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.5833333333333334
8,30,37.54286853045696,22,2,11.96,0.1146350745019519,12.42766799036814,1,2,3,15,0,2.6666666666666665,4.033880932120174,0.7049043688796157,0.7333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2.4444444444444446
14,60,27.390460395109653,11,8,10.21,0.3604482412154641,30.13105370162738,1,2,3,30,0,1.5555555555555556,3.6309109310082257,0.23435855342512837,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.7333333333333333
10,60,53.36471004799012,7,2,6.06,0.3096972214118763,27.49402240804483,1,2,3,45,0,3.3333333333333335,10.20060233673159,0.22198356899622246,0.11666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6363636363636364
15,40,16.44349337367226,22,5,10.56,0.3269907411354804,12.609285536581268,1,2,4,0,0,2.5,2.503733704933698,0.31760460554288705,0.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.375
9,40,24.35190665874564,11,0,8.77,0.1027217213958174,15.50367134060357,1,2,4,15,0,9.0,12.316877135605154,0.2898288513511456,0.275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.1
8,40,31.612039194625616,11,8,6.03,0.3811685461709354,38.51941933320848,1,2,4,30,0,0.8888888888888888,4.071173567800039,0.2254996158351679,0.275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1.2222222222222223
2,40,57.3648944128169,50,5,8.46,0.2862746553302431,22.100829541650597,1,2,4,45,0,0.3333333333333333,4.4405682005875775,0.5443412871811959,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,16.666666666666668
11,100,11.106177576449864,11,8,5.01,0.1476814849830269,22.735569161453487,1,2,5,0,0,1.2222222222222223,2.5611305548630714,0.056666622155981596,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.9166666666666666
7,75,31.30906511179865,7,8,7.98,0.3519841494017416,37.24664311616597,1,2,5,15,0,0.7777777777777778,3.8353794795553253,0.15489671260577897,0.09333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.875
7,60,57.54317811252052,50,0,12.24,0.3237511036092893,13.418446244249676,1,2,5,30,0,7.0,16.41485480876255,0.5100745480271596,0.8333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6.25
7,30,42.58334126879425,50,12,6.59,0.1611103747828822,28.77630101986108,1,2,5,45,0,0.5384615384615384,2.5280504704460895,0.5323856333072794,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,6.25
9,40,48.05119954714994,22,3,14.68,0.1556376624029963,30.85769360685483,1,2,6,0,0,2.25,7.809180174799556,0.7890771624984361,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2.2
14,30,40.36532241313356,50,4,5.64,0.2745914205743197,21.52182497917972,1,2,6,15,0,2.8,4.766378186965747,0.4611256387583149,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.3333333333333335
6,100,17.47903213337829,7,4,11.0,0.187498773612791,25.548595555607896,1,2,6,30,0,1.2,4.719755338868493,0.13329945448263833,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1.0
6,30,57.63243190193585,7,3,7.42,0.3959987779801439,11.523558997378627,1,2,6,45,0,1.5,3.774650892090874,0.5844283465501581,0.23333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0
22,75,27.300828382241978,50,2,5.33,0.1235735491465062,74.99431001038319,1,2,7,0,0,7.333333333333333,25.34169241612241,0.09792358067558628,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2.1739130434782608
10,40,58.87331931573929,11,6,6.67,0.13137035210032,75.37031226522876,1,2,7,15,0,1.4285714285714286,10.572287109970343,0.4054545546239905,0.275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1.0
19,40,41.265233010697386,50,8,13.95,0.2642777128461209,74.37757155501194,1,2,7,30,0,2.111111111111111,7.911621539487445,0.5937709773557422,1.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2.5
7,40,34.04519157244924,22,5,5.6,0.1741309702030439,64.86064608235546,1,2,7,45,0,1.1666666666666667,11.377533213537262,0.21226655544574208,0.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2.75
8,75,47.21395327974778,7,6,10.55,0.3157605334816792,83.21237607143856,1,2,8,0,0,1.1428571428571428,12.275404094017938,0.2664845644004207,0.09333333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0.7777777777777778
15,30,34.66384233918998,50,1,5.31,0.1773048665533641,63.5141659265602,1,2,8,15,0,7.5,31.94396817958352,0.27090665618705073,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.125
11,100,52.31226460095247,7,1,5.4,0.3601094488367345,100.78675408572391,1,2,8,30,0,5.5,50.0,0.11323666252576663,0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0.5833333333333334
2,75,11.469722287825364,11,4,9.22,0.1830483391705155,100.92350328593362,1,2,8,45,0,0.4,20.0,0.1388602142794675,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3.6666666666666665
17,30,16.57838425636299,50,9,8.73,0.2537845615617415,93.4319330755292,1,2,9,0,0,1.7,9.430162132905224,0.3488304528819871,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2.7777777777777777
2,100,31.85826944084133,11,8,8.59,0.2778852554304782,85.22793288303784,1,2,9,15,0,0.2222222222222222,9.843632684131956,0.12632713154176156,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.6666666666666665
11,40,52.89931269613529,7,8,14.7,0.2361368624150918,70.59545106219863,1,2,9,30,0,1.2222222222222223,8.137216269859332,0.7823470376423105,0.175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.5833333333333334
6,60,32.101218689142875,50,5,9.31,0.174614281776289,99.32678450134468,1,2,9,45,0,1.0,16.359222439217394,0.29085164627155685,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7.142857142857143
5,75,28.96792949612119,22,7,13.44,0.7222680611800213,86.83877867396008,1,2,10,0,0,0.625,10.748154378749069,0.25228041183202526,0.29333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6666666666666665
16,75,36.99529197511063,50,4,14.37,0.4157374162674039,81.46788026014154,1,2,10,15,0,3.2,17.049356224008257,0.30603644142323744,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.9411764705882355
13,100,15.165447856200784,22,7,10.16,0.5955386321027681,86.85823680081542,1,2,10,30,0,1.625,10.648699278169296,0.11997179470625927,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.5714285714285714
11,75,16.287075590332442,11,1,11.73,0.7879648184429082,65.01314524281212,1,2,10,45,0,5.5,34.53706904245897,0.1868289766519472,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.9166666666666666
6,100,58.16734164101995,22,7,11.83,0.5988699056033709,66.51689898623283,1,2,11,0,0,0.75,8.167303323027587,0.282793407449338,0.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.142857142857143
12,30,11.519352984841843,50,5,11.67,0.6308740946846993,58.29090318377602,1,2,11,15,0,2.0,9.96752775189272,0.439644163014945,1.6666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.8461538461538463
11,30,53.32193337638227,7,5,12.38,0.7514062245205392,51.05189104611037,1,2,11,30,0,1.8333333333333333,8.668414638266674,0.926995587257397,0.23333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.5833333333333334
12,75,43.37966927817924,11,3,7.97,0.6596298635177573,42.553979835302606,1,2,11,45,0,3.0,11.06754188911295,0.18768287876798434,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0.8461538461538461
16,100,29.02098521163989,7,0,7.27,0.4292783695073774,42.23203968269398,1,2,12,0,0,16.0,41.1975537488802,0.10242463947516231,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4117647058823529
8,40,47.9672163961433,7,4,9.79,0.4102568263225743,47.98493183034811,1,2,12,15,0,1.6,9.914490710817308,0.47037652619810816,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.7777777777777778
3,100,22.30348293989991,50,9,12.18,0.782209478381974,58.57189798824642,1,2,12,30,0,0.3,6.33895721614828,0.17193508675471098,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.5
12,60,10.378143748907108,22,9,9.79,0.4778233292741204,41.57793987461774,1,2,12,45,0,1.2,4.491462379718632,0.18973786618842967,0.36666666666666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.6923076923076923
12,60,56.48029387109946,50,0,12.16,0.5090496002934135,47.44550451458107,1,2,13,0,0,12.0,48.31001349932755,0.46568941910221207,0.8333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.8461538461538463
11,30,36.12405202580592,22,6,12.09,0.4427507692378976,52.42802370630084,1,2,13,15,0,1.5714285714285714,7.393557358573115,0.6953903552298414,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.8333333333333333
16,30,28.67548415191938,7,6,13.19,0.7536825853393632,51.329152323879256,1,2,13,30,0,2.2857142857142856,7.721193514912848,0.6176967354375366,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.4117647058823529
10,30,42.330295671143006,50,4,8.53,0.4947482235897928,63.80594885437896,1,2,13,45,0,2.0,12.200138740388066,0.4930376124558306,1.6666666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.545454545454546
14,75,43.57123347653072,7,5,10.87,0.4672056830979454,50.921767811558695,1,2,14,0,0,2.3333333333333335,8.092171727019478,0.25884251511086165,0.09333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4666666666666667
6,40,33.64459828165911,7,9,7.32,0.5563623983622059,56.34568573328383,1,2,14,15,0,0.6,5.5400922381422095,0.27578764540795186,0.175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.0
11,60,39.85234584478458,11,0,11.92,0.7965023974808754,47.81187586428654,1,2,14,30,0,11.0,51.52793296974529,0.3303157626372481,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9166666666666666
0,60,40.16097051066861,11,6,5.86,0.7576763498656474,35.301254316857026,1,2,14,45,0,0.0,5.483225867095657,0.17027149423119217,0.18333333333333332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.0
4,30,40.857789169782336,7,2,7.34,0.6160047658418043,59.81148611028543,1,2,15,0,0,1.3333333333333333,18.670231744890284,0.4235982535444674,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1.4
10,40,44.00659655517257,50,1,14.94,0.6647356759397515,51.66244282964595,1,2,15,15,0,5.0,25.54230432797285,0.8531529367085908,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4.545454545454546
8,75,14.438369705388425,7,6,10.36,0.4386705798586878,41.53172002235355,1,2,15,30,0,1.1428571428571428,6.004001522824528,0.16144308243976105,0.09333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0.7777777777777778
5,75,27.378576211949103,50,6,6.2,0.7896658514512063,42.6760519665785,1,2,15,45,0,0.7142857142857143,6.782255486760036,0.11400693683132938,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,8.333333333333334
14,30,52.10166471882106,7,4,13.65,0.6433945650639166,57.70544396697277,1,2,16,0,0,2.8,11.527411929753589,0.9499286297300329,0.23333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.4666666666666667
8,75,45.43723488714882,11,3,8.81,0.5385287074356014,40.64078837888028,1,2,16,15,0,2.0,10.812558764226907,0.21669883913547544,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.2222222222222223
16,40,40.02971666803087,22,6,10.67,0.5564171052232698,53.24915146135309,1,2,16,30,0,2.2857142857142856,7.605374495647572,0.44480363469918804,0.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.2941176470588236
7,30,15.818319894273804,11,8,12.21,0.4565112197102023,51.09426068580517,1,2,16,45,0,0.7777777777777778,5.997159530753643,0.483478114821226,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.375
7,60,18.676225749325432,11,7,9.79,0.1941183073582288,91.07024346419875,1,2,17,0,0,0.875,11.250816752483125,0.20063833506265627,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1.375
10,30,40.31264688754887,11,7,13.25,0.2998920657505119,96.21761911125274,1,2,17,15,0,1.25,12.5,0.7600540268275003,0.36666666666666664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1.0
14,75,13.998269717965098,50,4,10.06,0.231853506589873,72.52929216602782,1,2,17,30,0,2.8,15.294529064682076,0.19967112868186726,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.3333333333333335
12,100,10.88439048066286,11,6,12.81,0.237940127130796,64.0356230394815,1,2,17,45,0,1.7142857142857142,9.779140726346677,0.14518931100588123,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.8461538461538461
7,30,49.13480203720746,11,5,10.09,0.3990090561558931,70.6313746202627,1,2,18,0,0,1.1666666666666667,11.248611987533751,0.6779605216000988,0.36666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.375
6,75,25.312681039330585,50,6,12.92,0.2214395287255599,96.51345674078642,1,2,18,15,0,0.8571428571428571,13.567528398152348,0.2306504893519914,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,7.142857142857143
11,100,29.35393801678154,7,4,5.19,0.1779439626235102,85.85666429663429,1,2,18,30,0,2.2,16.650753213082588,0.07480757633743818,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5833333333333334
9,40,19.484742408733855,7,4,9.54,0.3533071248218848,81.89920536679017,1,2,18,45,0,1.8,17.183675911789543,0.3016485593299434,0.175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.7
4,75,22.17389842024336,11,0,9.59,0.3355049631511171,79.69989803220375,1,2,19,0,0,4.0,75.7790511428014,0.16440142311071917,0.14666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.2
